📄 Logging to: output/food101/handcrafted/log_20260122_170619.txt
Use GPU: 5 for training
Initializing the contect with given words: [texture]
Initial context: "texture"
Number of context words (tokens): 1
=> Model created: visual backbone ViT-B/16
=> Using native Torch AMP. Training in mixed precision.
evaluating: Food101
number of test samples: 30300
Test: [17899/30300]	Time  0.236 ( 0.239)	Acc@1   0.00 ( 85.34)	Acc@5 100.00 ( 95.87)
Test: [17999/30300]	Time  0.232 ( 0.239)	Acc@1 100.00 ( 85.34)	Acc@5 100.00 ( 95.87)
Test: [18099/30300]	Time  0.243 ( 0.239)	Acc@1 100.00 ( 85.33)	Acc@5 100.00 ( 95.86)
Test: [18199/30300]	Time  0.236 ( 0.239)	Acc@1 100.00 ( 85.34)	Acc@5 100.00 ( 95.86)
Test: [18299/30300]	Time  0.234 ( 0.239)	Acc@1 100.00 ( 85.31)	Acc@5 100.00 ( 95.86)
Test: [18399/30300]	Time  0.242 ( 0.239)	Acc@1 100.00 ( 85.32)	Acc@5 100.00 ( 95.86)
Test: [18499/30300]	Time  0.243 ( 0.239)	Acc@1 100.00 ( 85.30)	Acc@5 100.00 ( 95.86)
Test: [18599/30300]	Time  0.239 ( 0.239)	Acc@1   0.00 ( 85.30)	Acc@5   0.00 ( 95.87)
Test: [18699/30300]	Time  0.235 ( 0.239)	Acc@1 100.00 ( 85.30)	Acc@5 100.00 ( 95.87)
Test: [18799/30300]	Time  0.234 ( 0.239)	Acc@1   0.00 ( 85.29)	Acc@5   0.00 ( 95.85)
Test: [18899/30300]	Time  0.234 ( 0.239)	Acc@1 100.00 ( 85.32)	Acc@5 100.00 ( 95.85)
Test: [18999/30300]	Time  0.235 ( 0.239)	Acc@1 100.00 ( 85.31)	Acc@5 100.00 ( 95.86)
Test: [19099/30300]	Time  0.236 ( 0.239)	Acc@1 100.00 ( 85.32)	Acc@5 100.00 ( 95.86)
Test: [19199/30300]	Time  0.236 ( 0.239)	Acc@1 100.00 ( 85.32)	Acc@5 100.00 ( 95.85)
Test: [19299/30300]	Time  0.237 ( 0.239)	Acc@1 100.00 ( 85.34)	Acc@5 100.00 ( 95.85)
Test: [19399/30300]	Time  0.235 ( 0.239)	Acc@1 100.00 ( 85.34)	Acc@5 100.00 ( 95.84)
Test: [19499/30300]	Time  0.237 ( 0.239)	Acc@1 100.00 ( 85.34)	Acc@5 100.00 ( 95.86)
Test: [19599/30300]	Time  0.247 ( 0.239)	Acc@1 100.00 ( 85.37)	Acc@5 100.00 ( 95.86)
Test: [19699/30300]	Time  0.235 ( 0.239)	Acc@1 100.00 ( 85.36)	Acc@5 100.00 ( 95.86)
Test: [19799/30300]	Time  0.239 ( 0.239)	Acc@1 100.00 ( 85.38)	Acc@5 100.00 ( 95.86)
Test: [19899/30300]	Time  0.233 ( 0.239)	Acc@1   0.00 ( 85.39)	Acc@5 100.00 ( 95.86)
Test: [19999/30300]	Time  0.231 ( 0.239)	Acc@1 100.00 ( 85.37)	Acc@5 100.00 ( 95.86)
