📄 Logging to: output/sun/9+3/log_20260123_211455.txt
Use GPU: 7 for training
Initializing the contect with given words: [a_photo_of_a]
Initial context: "a photo of a"
Number of context words (tokens): 4
=> Model created: visual backbone ViT-B/16
=> Using native Torch AMP. Training in mixed precision.
evaluating: SUN397
number of test samples: 19850
Test: [18199/19850]	Time  0.545 ( 0.546)	Acc@1   0.00 ( 70.38)	Acc@5 100.00 ( 91.24)
Test: [18299/19850]	Time  0.535 ( 0.546)	Acc@1 100.00 ( 70.37)	Acc@5 100.00 ( 91.25)
Test: [18399/19850]	Time  0.528 ( 0.546)	Acc@1 100.00 ( 70.38)	Acc@5 100.00 ( 91.27)
Test: [18499/19850]	Time  0.533 ( 0.546)	Acc@1 100.00 ( 70.35)	Acc@5 100.00 ( 91.23)
Test: [18599/19850]	Time  0.533 ( 0.546)	Acc@1   0.00 ( 70.27)	Acc@5 100.00 ( 91.20)
Test: [18699/19850]	Time  0.533 ( 0.545)	Acc@1   0.00 ( 70.23)	Acc@5 100.00 ( 91.18)
Test: [18799/19850]	Time  0.527 ( 0.545)	Acc@1 100.00 ( 70.22)	Acc@5 100.00 ( 91.20)
Test: [18899/19850]	Time  0.523 ( 0.545)	Acc@1   0.00 ( 70.20)	Acc@5 100.00 ( 91.20)
Test: [18999/19850]	Time  0.548 ( 0.545)	Acc@1 100.00 ( 70.24)	Acc@5 100.00 ( 91.22)
Test: [19099/19850]	Time  0.538 ( 0.545)	Acc@1   0.00 ( 70.26)	Acc@5 100.00 ( 91.23)
Test: [19199/19850]	Time  0.539 ( 0.545)	Acc@1 100.00 ( 70.26)	Acc@5 100.00 ( 91.23)
Test: [19299/19850]	Time  0.536 ( 0.545)	Acc@1 100.00 ( 70.21)	Acc@5 100.00 ( 91.24)
Test: [19399/19850]	Time  0.545 ( 0.545)	Acc@1 100.00 ( 70.21)	Acc@5 100.00 ( 91.23)
Test: [19499/19850]	Time  0.528 ( 0.545)	Acc@1 100.00 ( 70.22)	Acc@5 100.00 ( 91.21)
Test: [19599/19850]	Time  0.530 ( 0.545)	Acc@1   0.00 ( 70.21)	Acc@5 100.00 ( 91.22)
Test: [19699/19850]	Time  0.537 ( 0.545)	Acc@1 100.00 ( 70.19)	Acc@5 100.00 ( 91.21)
Test: [19799/19850]	Time  0.552 ( 0.545)	Acc@1 100.00 ( 70.18)	Acc@5 100.00 ( 91.22)
 *  Acc@1 70.202 Acc@5 91.229

✅ Total validation time: 10819.78 seconds
=> Acc. on testset [SUN397]: @1 70.20150756835938/ @5 91.22921752929688
======== Result Summary ========
params: nstep	lr	bs
params: 1	0.003	64
		 [set_id] 		 Top-1 acc. 		 Top-5 acc.
SUN397	

70.20	

